frase_id,Frase,Nombre,Link,Cat1
152,"Si la pasión, si la locura no pasaran alguna vez por las almas… ¿Qué valdría la vida?",Jacinto Benavente,https://es.wikipedia.org/wiki/Jacinto_Benavente,MISCELÁNEA
153,"Todos los cambios, aun los más ansiados, llevan consigo cierta melancolía.",Anatole France,https://es.wikipedia.org/wiki/Anatole_France,TIEMPO
154,Los grandes espíritus siempre han encontrado una violenta oposición de parte de mentes mediocres.,Albert Einstein,https://es.wikipedia.org/wiki/Albert_Einstein,SENTIMIENTOS
155,"La gente joven está convencida de que posee la verdad. Desgraciadamente, cuando logran imponerla ya ni son jóvenes ni es verdad.",Jaume Perich,https://es.wikipedia.org/wiki/El_Perich,SENTIMIENTOS
156,"Las pasiones son como los vientos, que son necesarios para dar movimiento a todo, aunque a menudo sean causa de huracanes.",Bernard Le Bouvier de Fontenelle,https://es.wikipedia.org/w/index.php?title=Especial:Buscar&search=Bernard+Le+Bouvier+de+Fontenelle&go=Go&ns0=1&ns100=1&ns104=1,MISCELÁNEA
157,"Uno no se enamoró nunca, y ése fue su infierno. Otro, sí, y ésa fue su condena.",Robert Burton,https://es.wikipedia.org/wiki/Robert_Burton,SOCIEDAD
158,Tratar de olvidar a alguien es querer recordarlo para siempre.,Anónimo,https://es.wikipedia.org/wiki/Seudonimato_y_anonimato,CUALIDADES
159,"Encomiéndate a Dios de todo corazón, que muchas veces suele llover sus misericordias en el tiempo que están más secas las esperanzas.",Miguel de Cervantes,https://es.wikipedia.org/wiki/Miguel_de_Cervantes,SENTIMIENTOS
160,Saber que se sabe lo que se sabe y que no se sabe lo que no se sabe; he aquí el verdadero saber.,Confucio,https://es.wikipedia.org/wiki/Confucio,SOCIEDAD
161,"Nunca amamos a nadie: amamos, sólo, la idea que tenemos de alguien. Lo que amamos es un concepto nuestro, es decir, a nosotros mismos.",Fernando Pessoa,https://es.wikipedia.org/wiki/Fernando_Pessoa,MISCELÁNEA
162,"El día que la mierda tenga algún valor, los pobres nacerán sin culo.",Gabriel García Márquez,https://es.wikipedia.org/wiki/Gabriel_Garc%C3%ADa_M%C3%A1rquez,MISCELÁNEA
163,"Cuando la lucha de un hombre comienza dentro de sí, ese hombre vale algo.",Robert Browning,https://es.wikipedia.org/wiki/Robert_Browning,NATURALEZA
164,La mayor rémora de la vida es la espera del mañana y la pérdida del día de hoy.,Séneca,https://es.wikipedia.org/wiki/S%C3%A9neca,SENTIMIENTOS
165,En el amor todo ha terminado cuando uno de los amantes piensa que sería posible una ruptura.,Paul Charles Bourget,https://es.wikipedia.org/wiki/Paul_Bourget,SENTIMIENTOS
166,El secreto de la felicidad no es hacer siempre lo que se quiere sino querer siempre lo que se hace.,Leon Tolstoi,https://es.wikipedia.org/wiki/Le%C3%B3n_Tolst%C3%B3i,SENTIMIENTOS
167,El primer amor es una pequeña locura y una gran curiosidad.,George Bernard Shaw,https://es.wikipedia.org/wiki/George_Bernard_Shaw,CUALIDADES
168,"El amor, para que sea auténtico, debe costarnos.",Madre Teresa de Calcuta,https://es.wikipedia.org/wiki/Teresa_de_Calcuta,DEFECTOS
169,"La belleza no hace feliz al que la posee, sino a quien puede amarla y adorarla.",Hermann Hesse,https://es.wikipedia.org/wiki/Hermann_Hesse,SOCIEDAD
170,"Nadie se desembaraza de un hábito o de un vicio tirándolo de una vez por la ventana; hay que sacarlo por la escalera, peldaño a peldaño.",Mark Twain,https://es.wikipedia.org/wiki/Mark_Twain,SENTIMIENTOS
171,Las batallas contra las mujeres son las únicas que se ganan huyendo.,Napoleón I,https://es.wikipedia.org/wiki/Napole%C3%B3n_Bonaparte,CUALIDADES
172,Entre un hombre y una mujer la amistad es tan sólo una pasarela que conduce al amor.,Jules Renard,https://es.wikipedia.org/wiki/Jules_Renard,SENTIMIENTOS
173,"El sabio no se sienta para lamentarse, sino que se pone alegremente a su tarea de reparar el daño hecho.",William Shakespeare,https://es.wikipedia.org/wiki/William_Shakespeare,CUALIDADES
174,"Si no está en tus manos cambiar una situación que te produce dolor, siempre podrás escoger la actitud con la que afrontes ese sufrimiento.",Viktor Frankl,https://es.wikipedia.org/wiki/Viktor_Frankl,MISCELÁNEA
175,Los monos son demasiado buenos para que el hombre pueda descender de ellos.,Friedrich Nietzsche,https://es.wikipedia.org/wiki/Friedrich_Nietzsche,SENTIMIENTOS
176,Si algo he aprendido en la vida es a no perder el tiempo intentando cambiar el modo de ser del prójimo.,Carmen Martín Gaite,https://es.wikipedia.org/wiki/Carmen_Mart%C3%ADn_Gaite,SENTIMIENTOS
177,El amor es una amistad con momentos eróticos.,Antonio Gala,https://es.wikipedia.org/wiki/Antonio_Gala,SENTIMIENTOS
178,"Hay quien ha venido al mundo para enamorarse de una sola mujer y, consecuentemente, no es probable que tropiece con ella.",José Ortega y Gasset,https://es.wikipedia.org/wiki/Jos%C3%A9_Ortega_y_Gasset,SENTIMIENTOS
179,La magia del primer amor consiste en nuestra ignorancia de que pueda tener fin.,Benjamin Disraeli,https://es.wikipedia.org/wiki/Benjamin_Disraeli,SENTIMIENTOS
180,"Se puede tener, en lo más profundo del alma, un corazón cálido, y sin embargo, puede ser que nadie acuda a él.",Vincent Van Gogh,https://es.wikipedia.org/wiki/Vincent_van_Gogh,ARTE
181,Ningún lugar en la vida es más triste que una cama vacía.,Gabriel García Márquez,https://es.wikipedia.org/wiki/Gabriel_Garc%C3%ADa_M%C3%A1rquez,MISCELÁNEA
182,La música es para el alma lo que la gimnasia para el cuerpo.,Platón,https://es.wikipedia.org/wiki/Plat%C3%B3n,CUALIDADES
183,Toda dificultad eludida se convertirá más tarde en un fantasma que perturbará nuestro reposo.,Frédéric Chopin,https://es.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Chopin,SENTIMIENTOS
184,"Vale más saber alguna cosa de todo, que saberlo todo de una sola cosa.",Blaise Pascal,https://es.wikipedia.org/wiki/Blaise_Pascal,MISCELÁNEA
185,El falso amigo es como la sombra que nos sigue mientras dura el sol.,Carlo Dossi,https://es.wikipedia.org/w/index.php?title=Especial:Buscar&search=Carlo+Dossi&go=Go&ns0=1&ns100=1&ns104=1,MISCELÁNEA
186,"Lo mejor que podemos hacer por otro no es sólo compartir con él nuestras riquezas, sino mostrarle las suyas.",Benjamin Disraeli,https://es.wikipedia.org/wiki/Benjamin_Disraeli,SENTIMIENTOS
187,El amor consuela como el resplandor del sol después de la lluvia.,William Shakespeare,https://es.wikipedia.org/wiki/William_Shakespeare,PENSAMIENTO Y RAZÓN
188,"Deben buscarse los amigos como los buenos libros. No está la felicidad en que sean muchos ni muy curiosos; sino pocos, buenos y bien conocidos.",Mateo Alemán,https://es.wikipedia.org/wiki/Mateo_Alem%C3%A1n,NATURALEZA
189,El que busca la verdad corre el riesgo de encontrarla.,Manuel Vicent,https://es.wikipedia.org/wiki/Manuel_Vicent,SENTIMIENTOS
190,"Lo menos frecuente en este mundo es vivir. La mayoría de la gente existe, eso es todo.",Oscar Wilde,https://es.wikipedia.org/wiki/Oscar_Wilde,NATURALEZA
191,El odio no disminuye con el odio. El odio disminuye con el amor.,Buda,https://es.wikipedia.org/wiki/Buda_Gautama,SENTIMIENTOS
192,¡Qué pequeñas son mis manos en relación con todo lo que la vida ha querido darme!,Ramón J. Sénder,https://es.wikipedia.org/wiki/Ram%C3%B3n_J._Sender,SENTIMIENTOS
193,Es tan corto el amor y tan largo el olvido.,Pablo Neruda,https://es.wikipedia.org/wiki/Pablo_Neruda,PENSAMIENTO Y RAZÓN
194,"El enamoramiento es un estado de miseria mental en que la vida de nuestra conciencia se estrecha, empobrece y paraliza.",José Ortega y Gasset,https://es.wikipedia.org/wiki/Jos%C3%A9_Ortega_y_Gasset,TIEMPO
195,¡Qué poco cuesta construir castillos en el aire y qué cara es su destrucción!,François Mauriac,https://es.wikipedia.org/wiki/Fran%C3%A7ois_Mauriac,SOCIEDAD
196,El futuro pertenece a quienes creen en la belleza de sus sueños.,Eleanor Roosevelt,https://es.wikipedia.org/wiki/Eleanor_Roosevelt,SENTIMIENTOS
197,"De aquel que opina que el dinero puede hacerlo todo, cabe sospechar con fundamento que será capaz de hacer cualquier cosa por dinero.",Benjamin Franklin,https://es.wikipedia.org/wiki/Benjamin_Franklin,SENTIMIENTOS
198,"La raíz de todas las pasiones es el amor. De él nace la tristeza, el gozo, la alegría y la desesperación.",Lope de Vega,https://es.wikipedia.org/wiki/Lope_de_Vega,SENTIMIENTOS
199,"Desciende a las profundidades de ti mismo, y logra ver tu alma buena. La felicidad la hace solamente uno mismo con la buena conducta.",Sócrates,https://es.wikipedia.org/wiki/S%C3%B3crates,SOCIEDAD
200,"Mucho amor germina en la casualidad; tened siempre dispuesto el anzuelo, y en el sitio que menos lo esperáis encontraréis pesca.",Ovidio,https://es.wikipedia.org/wiki/Ovidio,SENTIMIENTOS
201,No hay nada como el amor de una mujer casada. Es una cosa de la que ningún marido tiene la menor idea.,Oscar Wilde,https://es.wikipedia.org/wiki/Oscar_Wilde,SENTIMIENTOS
202,"Al principio todos los pensamientos pertenecen al amor. Después, todo el amor pertenece a los pensamientos.",Albert Einstein,https://es.wikipedia.org/wiki/Albert_Einstein,MISCELÁNEA
203,La peor forma de extrañar a alguien es estar sentado a su lado y saber que nunca lo podrás tener.,Gabriel García Márquez,https://es.wikipedia.org/wiki/Gabriel_Garc%C3%ADa_M%C3%A1rquez,CUALIDADES
204,"Enfrentarse, siempre enfrentarse, es el modo de resolver el problema. ¡Enfrentarse a él!.",Joseph Conrad,https://es.wikipedia.org/wiki/Joseph_Conrad,TIEMPO
205,"Cada cosa tiene su belleza, pero no todos pueden verla.",Confucio,https://es.wikipedia.org/wiki/Confucio,MISCELÁNEA
206,Los cuarenta son la edad madura de la juventud; los cincuenta la juventud de la edad madura.,Victor Hugo,https://es.wikipedia.org/wiki/Victor_Hugo,SENTIMIENTOS
207,El éxito es aprender a ir de fracaso en fracaso sin desesperarse.,Winston Churchill,https://es.wikipedia.org/wiki/Winston_Churchill,SENTIMIENTOS
208,"El amor es un misterio. Todo en él son fenómenos a cual más inéxplicable; todo en él es ilógico, todo en él es vaguedad y absurdo.",Gustavo Adolfo Bécquer,https://es.wikipedia.org/wiki/Gustavo_Adolfo_B%C3%A9cquer,SENTIMIENTOS
209,"Debes tener siempre fría la cabeza, caliente el corazón y larga la mano.",Confucio,https://es.wikipedia.org/wiki/Confucio,SENTIMIENTOS
210,"Un padre es un tesoro, un hermano es un consuelo: un amigo es ambos.",Benjamin Franklin,https://es.wikipedia.org/wiki/Benjamin_Franklin,SENTIMIENTOS
211,"El destino de los hombres está hecho de momentos felices, toda la vida los tiene, pero no de épocas felices.",Friedrich Nietzsche,https://es.wikipedia.org/wiki/Friedrich_Nietzsche,SENTIMIENTOS
212,Un amigo es una persona con la que se puede pensar en voz alta.,Emerson,https://es.wikipedia.org/wiki/Emerson,SENTIMIENTOS
213,"El amigo ha de ser como el dinero, que antes de necesitarlo, se sabe el valor que tiene.",Sócrates,https://es.wikipedia.org/wiki/S%C3%B3crates,PENSAMIENTO Y RAZÓN
214,"Cuando el hombre es celoso, molesta; cuando no lo es, irrita.",Refrán,https://es.wikipedia.org/wiki/Refr%C3%A1n,SENTIMIENTOS
215,"A cierta edad, un poco por amor propio, otro poco por picardía, las cosas que más deseamos son las que fingimos no desear.",Marcel Proust,https://es.wikipedia.org/wiki/Marcel_Proust,MISCELÁNEA
216,"El mejor servicio que podemos prestar a los afligidos no es quitarles la carga, sino infundirles la necesaria energía para sobrellevarla.",Phillips Brooks,https://es.wikipedia.org/w/index.php?title=Especial:Buscar&search=Phillips+Brooks&go=Go&ns0=1&ns100=1&ns104=1,SENTIMIENTOS
217,"Cuando no se puede lograr lo que se quiere, mejor cambiar de actitud.",Terencio,https://es.wikipedia.org/wiki/Terencio,DEFECTOS
218,La violencia es el miedo a los ideales de los demás.,Mahatma Gandhi,https://es.wikipedia.org/wiki/Mahatma_Gandhi,DEFECTOS
219,"La vida es una serie de colisiones con el futuro; no es una suma de lo que hemos sido, sino de lo que anhelamos ser.",José Ortega y Gasset,https://es.wikipedia.org/wiki/Jos%C3%A9_Ortega_y_Gasset,SENTIMIENTOS
220,"¿Qué locura o qué desatino me lleva a contar las ajenas faltas, teniendo tanto que decir de las mías?",Miguel de Cervantes,https://es.wikipedia.org/wiki/Miguel_de_Cervantes,MISCELÁNEA
221,Amar a alguien es decirle: tú no morirás jamás.,Gabriel Marcel,https://es.wikipedia.org/wiki/Gabriel_Marcel,NATURALEZA
222,La única ventaja de jugar con fuego es que aprende uno a no quemarse.,Oscar Wilde,https://es.wikipedia.org/wiki/Oscar_Wilde,SENTIMIENTOS
223,La vida es un negocio en el que no se obtiene una ganancia que no vaya acompañada de una pérdida.,Arturo Graf,https://es.wikipedia.org/wiki/Arturo_Graf,MISCELÁNEA
224,"Hijo mío, la felicidad está hecha de pequeñas cosas: Un pequeño yate, una pequeña mansión, una pequeña fortuna…",Groucho Marx,https://es.wikipedia.org/wiki/Groucho_Marx,SENTIMIENTOS
225,"Estaba furioso de no tener zapatos; entonces encontré a un hombre que no tenía píes, y me sentí contento de mi mismo.",Proverbio,https://es.wikipedia.org/wiki/Proverbio,ARTE
226,"El amor nunca tiene razones, y la falta del amor tampoco. Todo son milagros.",Eugene O'Neill,https://es.wikipedia.org/wiki/Eugene_O%27Neill,SOCIEDAD
227,El maestro que intenta enseñar sin inspirar en el alumno el deseo de aprender está tratando de forjar un hierro frío.,Horace Mann,https://es.wikipedia.org/wiki/Horace_Mann,NATURALEZA
228,¡Qué raro y maravilloso es ese fugaz instante en el que nos damos cuenta de que hemos descubierto un amigo!,William Rotsler,https://es.wikipedia.org/w/index.php?title=Especial:Buscar&search=William+Rotsler&go=Go&ns0=1&ns100=1&ns104=1,SENTIMIENTOS
229,"Hay que unirse, no para estar juntos, sino para hacer algo juntos.",Juan Donoso Cortés,https://es.wikipedia.org/wiki/Juan_Donoso_Cort%C3%A9s,SENTIMIENTOS
230,"No busques al amigo para matar las horas, sino búscale con horas para vivir.",Khalil Gibran,https://es.wikipedia.org/wiki/Yibr%C3%A1n_Jalil_Yibr%C3%A1n,SENTIMIENTOS
231,No esperes que tu amigo venga a descubrirte su necesidad; ayúdale antes.,Juan Luis Vives,https://es.wikipedia.org/wiki/Juan_Luis_Vives,NATURALEZA
232,"Apresúrate; no te fíes de las horas venideras. El que hoy no está dispuesto, menos lo estará mañana.",Ovidio,https://es.wikipedia.org/wiki/Ovidio,DEFECTOS
233,"La confianza ha de darnos la paz. No basta la buena fe, es preciso mostrarla, porque los hombres siempre ven y pocas veces piensan.",Simón Bolívar,https://es.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar,SOCIEDAD
234,Todo nuestro descontento por aquello de lo que carecemos procede de nuestra falta de gratitud por lo que tenemos.,Daniel Defoe,https://es.wikipedia.org/wiki/Daniel_Defoe,PENSAMIENTO Y RAZÓN
235,"El que está acostumbrado a viajar, sabe que siempre es necesario partir algún día.",Paulo Coelho,https://es.wikipedia.org/wiki/Paulo_Coelho,PENSAMIENTO Y RAZÓN
236,El dolor es inevitable pero el sufrimiento es opcional.,Buda,https://es.wikipedia.org/wiki/Buda_Gautama,SENTIMIENTOS
237,"Si es bueno vivir, todavía es mejor soñar, y lo mejor de todo, despertar.",Antonio Machado,https://es.wikipedia.org/wiki/Antonio_Machado,NATURALEZA
238,Importa mucho más lo que tú piensas de ti mismo que lo que los otros opinen de ti.,Séneca,https://es.wikipedia.org/wiki/S%C3%A9neca,MISCELÁNEA
239,Duerme con el pensamiento de la muerte y levántate con el pensamiento de que la vida es corta.,Proverbio,https://es.wikipedia.org/wiki/Proverbio,SENTIMIENTOS
240,Un fanático es alguien que no puede cambiar de opinión y no quiere cambiar de tema.,Winston Churchill,https://es.wikipedia.org/wiki/Winston_Churchill,SENTIMIENTOS
241,Los amigos son esa parte de la raza humana con la que uno puede ser humano.,George Santayana,https://es.wikipedia.org/wiki/George_Santayana,SENTIMIENTOS
242,La esperanza es el sueño del hombre despierto.,Aristóteles,https://es.wikipedia.org/wiki/Arist%C3%B3teles,SENTIMIENTOS
243,"El que vive enamorado delira, a menudo se lamenta, siempre suspira, y no habla sino de morir.",Pietro Metastasio,https://es.wikipedia.org/wiki/Pietro_Metastasio,MISCELÁNEA
244,Un hombre enamorado está incompleto hasta que está casado; entonces está acabado.,Zsa Zsa Gabor,https://es.wikipedia.org/wiki/Zsa_Zsa_Gabor,MISCELÁNEA
245,"Esta sociedad nos da facilidades para hacer el amor, pero no para enamorarnos.",Antonio Gala,https://es.wikipedia.org/wiki/Antonio_Gala,SOCIEDAD
246,"Si las íntimas preocupaciones de cada cual se leyeran escritas sobre su frente, !cuántos que causan envidia nos moverían lástima!.",Pietro Metastasio,https://es.wikipedia.org/wiki/Pietro_Metastasio,SENTIMIENTOS
247,A veces pienso que la prueba más fehaciente de que existe vida inteligente en el universo es que nadie ha intentado contactar con nosotros.,Bill Watterson,https://es.wikipedia.org/wiki/Bill_Watterson,SENTIMIENTOS
248,"Si usted quiere saber lo que una mujer dice realmente, mírela, no la escuche.",Oscar Wilde,https://es.wikipedia.org/wiki/Oscar_Wilde,SENTIMIENTOS
249,El signo más evidente de que se ha encontrado la verdad es la paz interior.,Amado Nervo,https://es.wikipedia.org/wiki/Amado_Nervo,PENSAMIENTO Y RAZÓN
250,Sólo se ama lo que no se posee totalmente.,Marcel Proust,https://es.wikipedia.org/wiki/Marcel_Proust,SENTIMIENTOS
251,"Si no te quieren como tú quieres que te quieran, ¿de qué te sirve que te quieran?",Amado Nervo,https://es.wikipedia.org/wiki/Amado_Nervo,CUALIDADES
252,"Como todos los soñadores, confundí el desencanto con la verdad.",Jean Paul Sartre,https://es.wikipedia.org/wiki/Jean-Paul_Sartre,MISCELÁNEA
253,Una de las alegrías de la amistad es saber en quien confiar.,Alessandro Manzoni,https://es.wikipedia.org/wiki/Alessandro_Manzoni,SENTIMIENTOS
254,"Para entender el corazón y la mente de una persona, no te fijes en lo que ha hecho no te fijes en lo que ha logrado sino en lo que aspira a hacer.",Khalil Gibran,https://es.wikipedia.org/wiki/Yibr%C3%A1n_Jalil_Yibr%C3%A1n,ARTE
255,"Acá hay tres clases de gente: la que se mata trabajando, las que deberían trabajar y las que tendrían que matarse.",Mario Benedetti,https://es.wikipedia.org/wiki/Mario_Benedetti,SENTIMIENTOS
